840,81
35705,324
2057,351
8075,435
12775,933
6034,1668
33302,1744
9840,1906
33118,1937
26112,2088
30206,2133
15745,2836
17382,3339
6805,3358
32484,3546
7341,3630
35076,4089
16991,4231
16481,4358
17454,4376
11287,4436
7668,4808
12330,5237
33910,5320
13626,5362
10684,5607
28044,5881
6314,6121
10760,6330
7989,6367
14454,6374
29754,6998
11868,7008
35477,7455
28962,7504
29216,7742
21548,7804
10337,8607
13498,8687
11688,9062
20521,9977
33024,10396
26257,11003
29893,11523
18498,12227
17780,12390
29840,15286
32853,15834
22297,16417
34092,16624
30904,16688
19635,16891
18785,17540
19298,19007
22766,20346
34950,21619
30533,23506
32170,24743
28124,24951
