8542,5
15925,27
7677,116
15041,289
14590,878
6806,1673
8042,1718
26337,2155
28859,2225
28134,2237
30929,2346
29769,2483
4913,2720
19420,2729
32743,2904
16339,2911
24142,2937
19458,3284
20485,3389
29344,3417
33845,3439
13054,3586
5925,3735
4638,3878
12366,3912
12451,4296
15429,4334
12283,4415
31953,4603
7649,4717
14409,4721
27660,5145
31409,5951
18275,5992
20369,6002
32065,6031
23540,6350
32381,6638
6749,6665
9192,7047
34238,7173
9385,7376
15022,7719
13543,7813
29318,8224
20405,8413
20501,9013
24838,9207
16557,9487
18493,9698
20090,9813
10281,9860
28396,10307
35492,10324
34008,10347
12487,10383
26362,10613
15368,11026
31804,11517
29513,11920
31106,11943
26373,12423
24677,12598
16885,12667
23882,12811
24535,13174
17867,13214
16172,13228
19604,13399
30122,13898
19160,14106
26333,14669
24227,15302
22643,15490
21011,15527
24723,15997
29099,16175
29828,16183
16905,16378
34435,16474
17509,16529
21977,16936
18924,16937
19596,18785
23192,18971
28996,19067
26790,19098
20637,20193
23558,21615
32931,21966
25302,22023
23733,23052
28963,23587
33180,25671
31235,26716
32925,27037
33317,27678
33723,28074
28959,28281
30881,30317
33365,30876
32693,31315
32809,32136
