96,1
121,1
168,3
68,4
99,4
140,4
94,8
135,8
64,9
71,9
81,10
128,10
93,11
111,11
78,14
124,15
138,15
82,16
101,17
121,18
137,18
72,19
143,19
73,20
166,23
91,24
102,24
98,26
139,27
147,28
150,28
174,28
99,31
104,31
127,31
61,34
69,35
78,35
109,35
131,37
85,40
104,41
73,42
75,42
77,43
121,45
129,45
68,47
100,47
84,48
151,50
172,50
90,51
106,53
113,53
172,53
161,54
150,55
67,56
140,56
146,56
147,56
128,57
131,57
120,58
151,60
161,61
163,62
131,63
162,67
161,70
143,72
172,72
156,73
133,76
147,80
170,82
152,83
159,84
161,84
138,85
158,85
160,85
146,88
137,89
167,89
143,91
146,93
132,94
142,95
153,98
155,101
148,102
136,103
132,106
132,109
151,109
157,110
145,112
135,114
152,114
173,115
174,119
170,127
172,127
157,128
136,129
