107,1
119,2
65,3
114,3
120,3
105,4
86,5
102,5
112,5
113,6
126,6
119,7
73,8
150,10
89,12
89,13
100,13
65,15
95,15
132,15
135,15
140,15
76,16
94,16
119,16
120,16
71,17
150,20
51,22
103,22
67,24
71,24
93,24
87,25
101,25
132,25
134,25
89,26
92,26
122,26
141,28
150,28
70,29
79,30
70,32
84,32
108,32
101,33
127,34
57,35
70,35
82,35
59,36
64,36
61,37
69,37
100,37
120,37
51,38
98,39
61,40
84,41
121,41
98,42
51,43
99,43
81,44
110,44
119,44
131,44
140,44
56,45
67,45
71,45
139,45
146,46
62,47
118,47
125,47
78,48
145,48
76,49
109,51
119,52
110,54
102,55
113,57
115,57
150,57
122,58
124,58
120,60
117,63
104,65
126,65
123,66
140,66
134,67
127,72
141,73
113,75
131,75
110,77
149,78
114,80
127,83
113,84
132,84
109,85
118,85
130,86
108,87
123,87
121,89
150,89
107,90
117,90
148,91
141,92
