62,1
81,1
89,3
121,3
148,3
135,4
90,5
96,5
150,5
72,6
84,6
86,6
99,6
103,6
121,6
136,6
149,6
113,7
124,7
126,8
51,9
83,9
108,10
86,13
90,13
143,13
76,14
138,14
59,15
91,17
133,17
129,18
96,20
103,20
71,21
92,21
93,21
103,21
106,21
108,21
119,21
90,22
125,23
108,25
115,25
133,25
140,25
85,26
53,27
127,27
99,29
100,29
71,30
74,30
53,32
116,34
124,34
136,34
57,35
69,36
84,36
108,36
122,36
68,37
121,37
76,38
88,39
110,39
128,39
132,39
62,41
74,43
72,45
120,45
88,46
92,46
146,46
147,46
54,48
107,48
91,49
127,49
78,50
139,50
122,51
132,51
110,54
143,55
133,56
139,57
137,60
118,61
136,62
110,66
121,66
146,66
121,71
123,71
109,72
120,72
117,73
150,73
106,74
129,74
145,75
139,76
121,79
129,79
119,80
103,81
105,81
109,81
129,81
140,81
129,83
112,84
126,84
131,84
126,86
150,87
130,88
101,91
127,91
145,95
114,96
