19342,9487
18758,22144
2034,16481
14276,14407
29239,4991
9745,14054
17041,14054
3700,21406
8685,20225
6863,1624
9287,15284
8901,29428
26256,9482
5409,26369
27245,3125
3521,28948
15410,28948
5125,20823
22687,22617
20945,7093
27420,7093
11152,10614
24019,10614
3114,8887
13919,20789
26504,21147
8693,26342
12948,17601
28042,19768
16370,6240
24349,7924
10064,30205
29680,21968
54,28936
24173,7955
21708,14558
17467,27931
25171,22198
1642,13418
29929,15714
6543,25792
27757,13193
14714,26024
12689,14095
14695,13530
17091,13530
27879,4658
24349,3076
19949,27751
6779,20830
25423,11996
14884,28726
24612,28752
14389,4657
14314,3640
2964,14909
1451,16781
27309,533
3233,17412
27372,15501
23845,13630
11799,27248
27119,14086
26079,10368
27552,1751
27206,19290
23583,22045
22465,11423
14389,29923
14132,24219
13080,29719
1959,16598
28067,22859
21667,24537
1896,10798
23533,21182
26378,2656
403,14911
6471,523
22096,13919
5553,17353
8593,20440
17787,21515
22530,21515
8342,10414
26481,11213
14316,7786
2899,3867
6877,3867
4406,27678
28777,2899
11294,12695
18703,12695
25628,27596
24036,6263
6868,482
24015,12576
3127,16480
8181,14623
26211,23767
875,139
902,17573
2156,22455
16502,11032
19010,3700
14807,18097
25463,18097
20690,23180
1845,5529
27420,1927
856,13346
17340,21432
24858,13616
8625,6416
5411,17968
2317,27823
14884,10433
14372,18144
5860,27932
16066,9440
729,12364
2647,20977
14353,20977
645,6280
10475,29493
10558,9257
6900,10138
25223,12633
18869,17838
22604,4918
2833,14551
13302,8532
10461,13426
5280,10881
153,22363
30191,8252
30310,2113
19523,19955
26750,11439
23070,8362
17359,951
5280,21233
1102,30274
1134,27206
8350,21439
25492,14458
15635,8814
19980,10922
24940,4222
27350,12832
14579,11294
22273,20690
3326,26526
16734,24097
9153,29680
14125,4697
20015,16694
8740,3741
13332,13910
23388,13910
24692,29097
5125,2838
17765,5690
5832,16660
28157,2833
8891,15416
18250,8824
2532,924
20239,14316
4140,1675
20239,5280
11462,6877
15551,1596
22739,1596
17987,28295
25628,5656
24164,3655
15131,26595
28961,9413
26318,14579
10447,19342
19114,16701
26104,3146
16734,13500
4009,20558
16651,11122
13063,7583
5410,8625
20659,5961
8852,19973
2913,1674
25504,18869
26706,14876
23300,28089
13662,4012
11000,6168
