20774,29266
29665,20012
15859,14012
7623,1624
19583,15284
13579,26981
1510,15756
882,19733
23953,3294
19155,21009
16651,3125
1729,20002
20127,7093
25083,21500
5411,21147
2357,26511
1475,26169
10104,26169
950,11433
29668,25317
21432,24185
21600,11797
21360,4716
2913,14558
14605,28964
24381,27931
9777,13369
29526,13134
6133,20597
18878,4787
26479,4787
19533,21036
9536,2747
9933,25792
18785,14095
16701,14978
18220,3076
14373,857
85,14645
21520,3297
7094,11996
333,113
18127,113
1851,4783
16694,13385
8625,2125
14995,2125
29599,24300
19163,22394
1729,1384
13394,1384
2156,5820
6136,27248
22954,10368
15447,1622
7710,25105
645,11423
6518,27833
19113,4717
7094,20483
26828,29806
13910,5620
28057,9368
9875,12690
18679,25696
28021,17368
10282,24781
26532,28138
9960,14911
14059,6133
17041,12072
26479,26952
25280,24557
1959,17353
29095,20440
9087,27344
11590,27344
12364,27253
27770,3867
12695,3979
13063,20168
6749,1475
7017,10159
7641,482
951,999
1959,2094
5656,20263
19238,14651
10433,17678
5690,6769
27864,8000
28630,6742
25410,5499
8425,19908
4406,10064
10010,1451
18259,15347
16489,29282
16644,6714
7052,9841
6978,27103
8181,10407
16370,12148
17041,14373
16489,22265
16315,403
16701,20977
26266,13006
22739,25065
8744,6280
7458,6762
14807,21338
5348,1843
26797,22465
5604,21976
16489,3756
15609,19816
153,21585
29208,2068
13000,19742
22792,26001
21827,30447
16189,5855
19010,17451
22954,24058
4361,8896
10990,22122
8897,21439
16644,8245
18064,8410
14465,21394
6846,28834
14876,28834
28497,21454
20101,28490
16965,12056
8453,13585
7872,16694
18147,24940
2317,5690
875,9342
28590,8824
21667,18005
2254,3211
8181,18669
17020,12299
5762,6863
6505,6877
10810,5202
24019,83
29154,5762
19973,20508
30470,12882
11112,27897
26211,153
23549,27879
8901,27879
1787,28630
26318,19930
