29686,27015
3452,13856
11476,8413
4933,10533
5829,10533
19810,4778
2317,6424
21450,2633
15942,26385
26667,8125
17195,16531
17517,22992
26818,309
1153,6916
6247,22866
12015,25342
3080,11250
4024,10374
15069,6284
20516,9798
4904,6119
28936,8255
30575,16336
8128,13868
9990,7256
17211,24021
27336,27553
2117,18456
25949,19392
25644,17620
5832,1755
24237,8128
16190,5893
268,22214
9943,12015
12994,20520
2782,6413
20150,15755
27342,12625
1812,30173
18163,7313
24042,7520
19197,13984
16805,22530
6009,2308
17334,21286
15475,11986
5906,13270
15992,28325
28583,8390
28082,9820
6496,28856
5670,17606
29628,9033
18906,16292
14547,26101
21639,15136
23805,15687
14392,28778
23562,8280
22615,15540
17554,30027
3924,24984
27962,24118
29304,25026
27225,21087
4827,18906
19352,28213
11563,20788
28795,30038
20357,2919
