29686,27015
3452,13856
11476,8413
4933,10533
5829,10533
19810,4778
20166,8275
2117,5434
25023,3807
2317,6424
1231,16835
20158,28824
19142,1379
16416,1379
8228,9630
21450,2633
15942,26385
3103,18231
4514,13645
4679,22001
25119,27552
26667,8125
8222,26266
13936,28709
16910,8186
17195,16531
6091,4510
2807,5398
6601,13932
24001,22992
17517,22992
3633,24637
9798,3103
26818,309
1153,6916
9100,28160
16753,7702
13868,16255
6247,22866
4677,20610
17922,24186
252,10487
23001,13323
26207,9259
30232,11520
21353,17258
12015,25342
3080,11250
17583,16254
4024,10374
15069,6284
1613,20383
20516,9798
997,15199
6393,11811
4904,6119
21686,26932
15308,8255
28936,8255
30575,16336
8128,13868
5890,23380
9119,5273
25512,21450
17057,2219
9990,7256
17211,24021
10110,21248
29843,18599
26470,4910
3816,12953
27336,27553
19541,30378
14692,9777
16408,6682
22312,14406
2117,18456
2807,25680
29407,6987
25949,19392
25644,17620
8276,1755
5832,1755
11989,4677
26212,6925
24237,8128
16190,5893
268,22214
7760,457
26066,5829
26739,1562
25661,30346
9943,12015
12994,20520
16404,9620
2782,6413
5983,17056
20150,15755
21639,8139
22558,16785
19944,20457
27342,12625
1812,30173
8694,22525
11569,3641
7680,9229
18163,7313
355,7520
24042,7520
19197,13984
23348,22530
30137,22530
16805,22530
6009,2308
13430,769
17334,21286
10002,6317
15475,11986
5906,13270
15992,28325
28583,8390
28082,9820
9706,10715
3266,27243
3357,27243
6078,21637
19260,21637
6496,28856
5670,17606
29628,9033
18906,16292
1006,24545
26395,14339
19944,18728
14547,26101
21639,15136
22828,3080
23805,15687
14392,28778
12142,17904
10927,10587
23562,8280
27763,4915
11887,20530
22615,15540
11798,18163
18406,26702
17554,30027
15992,9943
3924,24984
18110,26919
7994,13563
27962,24118
11867,4489
29304,25026
27225,21087
4827,18906
19352,28213
11563,20788
28795,30038
24991,24493
20357,2919
28795,20792
