2.0207129,-0.4822442,0
-2.9207616,-2.0224996,4
0.9561914,2.3848217,1
0.376072,0.5086665,2
-1.167971,2.1553543,1
0.3706521,-0.7837059,3
-1.2132732,3.046288,1
-2.3253937,0.585294,4
0.11318691,-0.7962495,3
-0.10985365,-2.0982008,3
-0.95944697,2.8877404,1
0.17476913,0.17416798,2
-2.237403,-2.1934772,4
2.3900857,-0.47900167,0
1.0002307,2.3588324,1
-0.040137723,-0.061074946,1
0.3291664,-0.15701804,2
-1.2120789,-0.31373128,4
0.24780813,-1.3535022,3
0.098579645,-0.3372354,2
-0.5791487,-2.4717586,3
1.0970911,-0.34810093,0
1.4462906,-0.30202642,0
-0.3662372,2.536475,1
-0.58407205,-1.0464382,3
0.2538455,-0.9563207,3
0.2510961,-1.2521079,3
2.5896726,-0.86966944,0
-0.9376019,0.74293286,4
2.8712933,-1.9157126,0
-1.6967393,-1.0403388,4
0.8631526,2.4103005,1
-3.8730059,-3.4392283,4
-1.4958606,0.87900174,4
2.0630302,-0.5602946,0
-3.8730986,-1.1531436,4
0.3575814,2.1054173,1
4.965149,-3.9614465,0
1.2665395,-0.8750067,0
-0.29472205,0.19456337,1
-0.6144613,2.9415474,1
-0.1837878,-1.0359715,3
1.3969238,-0.5975357,0
-0.059047647,-0.2972957,2
0.5723466,2.2646496,1
0.38264775,1.7644176,1
1.4123412,-0.53563493,0
0.33791578,0.24906008,2
-0.9131974,-3.2362003,3
2.559273,-1.8231006,0
-3.0941055,0.27633277,4
-1.6251733,-1.001342,4
1.4985654,-0.6422432,0
-0.18762064,-1.0668938,3
0.5710626,2.5482802,1
-0.74011624,2.9621272,1
-1.9384923,2.8842518,1
0.37039605,1.8928325,1
0.4151098,-0.7617059,3
4.4191227,-4.214296,0
-0.40058297,0.06353336,2
0.056866527,-1.7598883,3
-0.50030595,2.831799,1
0.63486606,1.8474832,1
4.0932775,-0.5270081,0
-2.490948,-0.065965265,4
0.19180724,0.21600412,2
1.7481022,-1.0662804,0
2.4073763,-0.19463141,0
-0.15841606,-0.39468274,2
4.0824466,-1.5441557,0
0.20176181,0.01132704,2
-0.18796107,3.037328,1
-2.8849394,0.8525766,4
-0.41589013,1.7651844,1
-0.15059072,-1.0608193,3
-2.0335274,0.6447249,4
-0.82721406,-1.4566985,1
0.3754605,-0.6796735,3
-0.31239173,-1.4513257,3
-1.8414439,0.2199871,4
