0.25485063,-0.9667618,0
1.4091567,2.4994235,1
0.20609578,0.06079696,2
-1.5433497,1.155609,1
-2.274831,2.4055817,1
-1.8977425,1.9614512,1
-0.23333764,-0.08600903,2
0.45458284,-1.0824448,0
1.5045063,2.5524864,1
-0.22299212,0.47410774,1
0.4504219,0.4332012,2
0.25213605,0.042507306,2
0.020134993,-0.45232338,0
0.20007029,-0.5486659,0
-0.76971143,2.3576074,1
0.18915018,-1.4496641,0
-0.5080225,-1.9624114,0
1.2482812,2.5765383,1
0.31542814,-1.125793,0
0.29272023,1.9915811,1
-1.4877709,-4.4312463,0
-0.27345255,-0.7582972,0
-0.80770904,0.7138052,1
-1.1958848,2.5039384,1
0.10581543,-0.688159,0
-0.046873532,0.66744065,2
0.8943179,2.4849195,1
0.43753257,1.6493309,1
0.0625693,-0.63363135,0
0.15231726,-0.06884958,2
-0.5839994,-1.7200758,0
-0.069202825,-0.7297913,0
0.86977303,2.9455063,1
-1.3973645,2.2377644,1
-3.031511,1.6697792,1
0.54390424,2.0323827,1
-1.3749961,-3.779254,0
-1.1253282,0.077240646,2
-1.1662863,2.6743877,1
0.8268376,1.8284394,1
1.0567019,-2.0432205,0
0.20072895,0.24494343,2
-0.24537382,-1.097405,0
0.6624446,-1.0679035,0
-0.23162353,-0.10868807,2
0.14372432,-2.4628375,0
0.09532844,0.335392,2
-0.56390995,3.271885,1
-0.6123253,1.5026764,1
-1.3547798,0.37923956,1
-0.5119137,0.17953141,2
-0.39461452,2.2073176,1
1.404522,-2.1847427,0
0.27679113,0.2009245,2
0.7194872,0.5476728,2
-0.14227778,-0.6042122,0
0.13023782,0.227798,2
-0.57515174,2.9722104,1
0.41752568,1.7139913,1
0.67920697,-0.2733039,2
-0.33963197,0.9838665,2
-1.9313651,1.6314285,1
0.03364294,0.24109821,2
-0.5555333,0.14809625,2
-0.2722049,0.23604895,2
-0.16379723,-0.9279654,0
-0.19193973,0.07726683,2
-1.5638582,1.1999062,1
1.4702698,2.3183947,1
1.1626235,2.2010603,1
0.030974172,-2.4261498,0
-0.20433196,1.8955684,1
-0.34476912,-2.4921436,0
-0.69601417,-0.9857076,0
-0.18837139,1.8570234,1
0.33811364,0.15809631,2
-0.7949936,-0.79046047,0
0.6728975,0.4380679,2
0.68653744,0.6054373,1
-0.56807816,-2.348637,0
-0.16213448,1.9030743,1
-0.6186082,-0.46048546,0
0.7908199,0.22078748,2
-0.27283698,-1.0084927,0
-0.7689662,-4.3159175,0
-1.5369387,0.9551862,1
-0.61321217,-3.254804,0
-0.1459438,1.6750556,1
-0.4323812,0.36083728,2
0.64318365,-0.049971107,2
3.9570189,-3.6895444,0
-0.40237454,0.12423399,2
-0.87471354,0.02505447,2
0.3330008,2.4363048,1
-0.4322289,3.4948652,1
-0.24698105,3.3825202,1
0.5717687,0.04231955,2
-0.23909608,-1.945808,0
0.16313091,2.5618184,1
0.031171702,-1.328836,0
-0.3440917,-1.1530478,0
0.23829469,-1.0875367,0
0.7059923,0.10999414,2
0.77348447,2.8594084,1
-1.1812991,2.8462248,1
0.85506845,2.3191383,1
0.85496974,0.11236079,2
-0.22791818,0.26708263,2
-0.3614986,-0.8256674,0
0.87792766,0.16360398,2
-0.13249695,-0.92932653,0
0.8953517,0.17002873,2
0.915335,2.2924378,1
0.728571,0.0010222495,2
0.92369634,1.9532915,1
0.9442176,1.9671797,1
0.5895067,1.7153487,1
-2.2969003,1.5932072,1
0.12118856,-1.259891,0
-0.26538453,0.5591854,2
0.5737975,0.27139157,2
-0.9548252,2.4496906,1
