122,2
159,4
71,6
86,8
95,8
75,9
74,10
97,10
84,11
76,14
131,14
149,14
142,15
168,15
157,16
95,17
106,17
134,17
140,18
141,18
63,19
65,21
77,21
159,21
98,24
139,25
147,26
132,27
82,29
168,29
82,30
159,32
72,34
78,34
132,36
168,36
172,38
118,39
141,39
167,39
83,40
129,40
62,43
79,43
102,44
131,45
105,47
112,47
116,47
101,48
123,50
126,52
147,52
74,53
162,53
119,54
175,54
175,55
113,56
174,62
147,63
148,63
138,67
143,72
137,75
136,82
141,85
163,85
149,94
140,95
150,95
145,97
168,98
166,100
131,101
154,101
174,104
165,107
174,108
150,109
142,112
150,112
150,118
141,120
138,127
145,128
149,129
