49,1
10,2
12,4
26,4
38,6
59,6
12,9
27,10
24,11
34,11
14,12
31,12
50,12
51,12
20,13
53,15
21,17
23,17
32,18
43,19
33,20
55,20
29,21
26,24
32,27
52,30
57,31
33,32
39,33
45,34
46,35
51,35
47,37
57,39
51,44
64,60
75,60
67,62
73,63
119,63
118,65
107,66
72,67
95,67
71,69
108,72
99,73
118,76
95,77
97,77
114,77
119,78
83,79
96,82
116,82
111,83
101,84
86,85
110,85
119,85
100,87
114,88
101,90
127,90
129,90
107,91
126,91
110,94
111,94
106,96
102,100
114,105
126,110
118,113
127,115
144,132
153,132
158,132
169,133
170,133
140,135
159,135
138,136
146,136
162,136
142,137
163,137
143,140
158,140
172,140
148,141
156,142
162,145
177,145
155,147
163,148
170,148
161,149
177,155
159,156
175,157
172,163
173,171
176,172
