12316,8757
2685,6268
29225,2783
12113,2783
6413,14550
9582,22057
23358,8243
11216,11240
14132,25805
22664,29775
24422,22420
3782,20708
6774,16342
4869,12916
3460,27758
24786,19042
24919,15139
10405,16038
4736,29410
9331,8024
5499,6934
9427,14911
306,13114
29661,19916
17349,25359
12217,3424
23792,15433
4869,15433
25089,30082
27407,557
23996,13506
9072,5283
23792,590
15524,14790
10624,18989
26995,3847
7537,12155
18921,5152
925,17843
20739,14454
26037,12094
2419,8951
11445,13953
16540,19688
20630,19688
15716,29493
667,29493
24717,20565
8166,16121
16782,12867
2052,2709
27187,7830
16734,26177
92,21900
25858,20172
21172,25617
23016,8842
25547,8842
4046,20743
16873,16496
24151,38
4099,28078
19067,8992
11553,23698
8335,11350
11782,7053
30384,14894
658,8799
5974,5081
11212,25468
17054,8165
25491,29290
26582,23517
10306,10326
3762,22766
28605,30034
12636,21506
11264,24682
13098,25803
27784,12269
27995,3416
16014,23055
257,14107
13259,23403
17084,11797
28689,21097
12629,10007
19179,12925
16653,11223
11017,25163
29998,24416
16842,5583
20890,8436
27945,7929
30065,28757
5574,4355
6067,4648
5839,18330
27969,5096
27713,11429
20995,20623
13327,28686
24119,16204
13306,17871
12479,23529
29514,15499
