4485,20
10716,34
20272,83
19040,656
2021,752
15822,795
19388,887
17223,889
1718,918
20297,994
14661,1058
9903,1059
6164,1067
11876,1092
6161,1441
15432,1458
19324,1551
1840,1562
5512,1576
20780,1747
11624,1817
18952,1890
15582,2089
19058,2121
6239,2131
8171,2264
17739,2328
13236,2355
14341,2369
12703,2607
6112,2672
19364,2677
4473,2687
6996,2744
6579,2747
20290,2765
7396,2824
12998,3132
13832,3165
14686,3184
8071,3216
3714,3245
20393,3261
18972,3397
18400,3406
15910,3419
10339,3442
11468,3808
6195,3820
11187,3935
20695,4004
19943,4043
12097,4051
16121,4060
9094,4068
16443,4090
7845,4199
18562,4305
11058,4377
11587,4428
17897,4496
12817,4566
4983,4570
14115,4680
6151,4713
15904,4825
10018,4868
19504,4903
11205,4922
15666,4947
11627,5063
12267,5148
13594,5285
13662,5424
17586,5506
21474,5533
21262,5573
21635,5882
19858,6014
12239,6041
12432,6226
10096,6382
15716,6396
8690,6525
9938,6607
15534,6961
9317,6967
16754,7072
17183,7135
14019,7146
11038,7230
15746,7411
20521,7805
18835,7824
8231,7947
21078,8116
16799,8125
16582,8127
8430,8158
11213,8294
18572,8407
10765,9027
12079,9057
11366,9059
12928,9130
19513,9208
11113,9367
10466,9488
21246,9761
13864,10004
12290,10024
16480,10170
12292,10265
13537,10351
19617,10764
11823,10844
13969,10861
18506,10897
15983,11280
11598,11349
16729,11391
12314,11416
21654,11491
20660,11857
14261,11875
15322,11883
15373,11927
12297,12175
12567,12415
13522,12419
19197,12574
13243,12731
13475,12883
16815,13005
18547,13101
19422,13164
20183,13558
19585,13727
17225,13770
21725,13807
20794,13832
18558,13905
16546,13945
18526,13982
16052,14024
18410,14067
20342,14531
20626,14580
18108,14582
17652,14761
21107,14855
18240,14876
19119,15088
21276,15093
21544,15231
16846,15736
20953,16267
21300,16284
20938,17409
21445,17638
19466,18011
18901,18105
21762,18131
19070,18421
19664,19191
21724,19398
21020,20335
