10543,7327
13306,575
5005,7254
11749,15605
958,2911
16899,3627
15576,13917
9070,18544
13299,6545
15507,12503
1503,16532
11100,16532
2052,13299
5432,13299
11127,13299
12435,6192
2756,17634
4587,10314
11029,2052
13033,1685
8701,12199
8233,2292
10997,5012
3034,5482
6512,15718
1503,7949
18343,3034
4381,3368
10299,8643
3984,5265
15663,3038
13419,279
13270,10884
3145,4832
15087,4832
3004,13861
103,16536
9176,4013
1191,12255
12999,9620
10449,16209
8399,13941
11778,7260
12497,9906
12405,11014
11513,13007
16922,16977
3616,17247
3619,2405
18490,17431
13920,14533
11557,12870
5211,9602
16007,8248
3133,5755
7974,16264
4159,10470
16598,7746
17426,15964
2537,8451
8701,16598
6221,11495
12328,6795
14935,7836
16007,18184
9680,17426
8575,4159
3576,6137
15507,10313
14879,2616
9235,12629
