27523,138
11604,757
35378,1350
26992,1392
30457,1890
9781,2448
8856,2771
11013,3848
10679,4676
11238,5026
23305,5668
33450,5846
24267,6100
16122,6292
7022,6586
17255,6945
9308,7310
34108,7871
20464,8370
27272,8806
19287,10474
24839,10933
35579,11000
12264,11244
27760,12625
27270,12730
21308,12932
26519,13936
29075,14119
31089,14170
30550,14842
30603,15542
30283,15982
26586,16417
26756,17800
28733,19252
29283,19993
31152,20509
24633,21275
23475,22211
30427,24703
31656,24734
34804,24885
32498,25297
30824,27466
32539,30235
