8,2
9,3
14,3
7,5
12,8
14,8
27,10
32,11
42,11
56,11
19,16
28,17
23,18
26,19
47,19
22,20
30,20
51,21
30,23
45,24
54,24
45,28
39,31
46,31
41,32
36,33
41,35
57,36
45,43
50,44
59,48
57,49
89,60
114,60
123,63
79,65
84,66
128,66
85,67
124,67
100,68
117,68
89,69
75,70
129,70
104,72
92,73
108,73
78,75
108,75
119,76
96,78
125,78
82,79
83,79
105,79
84,80
97,80
99,84
108,86
125,88
93,89
106,93
125,93
98,94
125,95
108,96
99,97
103,98
107,100
112,104
112,109
119,109
114,111
129,121
145,131
148,131
135,132
174,132
152,134
168,135
163,138
148,139
150,139
171,139
173,141
164,142
176,142
152,144
166,145
172,145
164,147
172,147
173,147
159,148
163,148
158,152
154,153
165,153
159,154
159,156
167,164
177,165
170,168
