18303,744
22790,753
25912,1130
5066,1459
9097,1649
5105,1736
19639,1825
23966,1830
2686,2404
6953,2690
22483,3042
6235,3240
19703,3755
11064,3871
8122,4122
7626,4138
18816,4217
24440,4310
14276,5325
21908,5418
26926,5567
18347,5773
13992,6318
14431,6480
32805,6958
10883,7020
9800,7520
11058,8036
31884,8244
8702,8363
20866,8460
20010,8559
23020,8727
30960,10039
27726,10351
30519,11521
26040,11747
33573,11927
16444,12061
32664,12366
19477,12411
35472,13709
20224,13728
24026,13904
29942,14238
25234,14299
27935,17189
18828,17353
27178,19470
23099,19794
24037,21510
27652,21698
33971,23562
28240,24203
34305,24609
25145,24714
29685,25718
34106,27222
30190,28520
