29693,597
4686,874
33179,977
18116,1101
25349,1103
3212,1151
35259,1189
3467,1657
28340,1780
35192,1835
15815,1911
15947,1938
34479,2020
29313,2384
9714,2807
4421,2836
7231,2894
34221,2995
8686,3114
10865,3362
20839,3474
4807,3712
23249,3839
6331,4028
8646,4215
13632,4410
22039,4806
11335,4839
35071,4923
9577,5000
28594,5446
35714,5621
17519,5622
34390,5653
6079,5825
31079,5965
11840,6498
11591,6605
18817,7236
33972,7484
20358,7505
22500,7614
12509,7835
15117,8932
13935,9016
15428,9119
25261,9128
17077,9179
24034,9227
14387,9245
32452,9252
22187,9375
31423,9584
22828,9694
24576,9941
29397,9961
15554,10071
34288,10226
33949,10373
24131,10681
13257,10864
19189,11068
21987,11339
11862,11407
31568,11464
18526,11782
12092,11911
25388,12285
13214,12581
21814,12630
29843,12633
32437,12640
15651,12988
28336,13040
32480,13548
32324,13576
31763,13688
26271,13845
19556,14185
29833,14201
22074,14232
35257,14487
14655,14533
25355,14837
16860,14981
26645,15223
32191,15617
31641,16321
20894,16472
17693,17389
19235,17478
23286,17560
19288,17668
26382,18518
22923,18572
28475,18958
23688,19232
22526,19597
29579,20121
24052,20222
25161,20343
24213,20396
29447,20719
31445,20811
21113,20812
25931,21282
28651,21365
27240,21521
33346,21663
26488,21964
27018,24327
35710,24579
25525,25456
34364,26048
29982,27568
33957,28004
32937,28240
33426,28339
30838,28899
32340,29134
34139,29680
32156,31373
32411,31803
35494,35018
35731,35469
